Date,Open,High,Low,Close,Adj Close,Volume
2016-07-28,147.270004,147.779999,146.360001,147.250000,139.716202,329700
2016-07-29,147.199997,147.710007,146.110001,147.300003,139.763626,432400
2016-08-01,146.940002,148.029999,146.309998,147.520004,139.972366,487900
2016-08-02,147.039993,147.330002,144.639999,145.449997,138.008270,476200
2016-08-03,145.660004,146.169998,144.809998,146.160004,138.681946,350600
2016-08-04,146.210007,147.399994,145.839996,146.500000,139.004562,311600
2016-08-05,146.800003,147.369995,146.110001,146.179993,138.700943,393500
2016-08-08,145.820007,145.949997,144.289993,144.699997,137.296631,413600
2016-08-09,144.500000,145.770004,144.500000,144.919998,137.505341,296000
2016-08-10,144.759995,145.399994,144.559998,145.000000,137.581314,152500
2016-08-11,145.539993,146.720001,145.080002,146.020004,138.549057,235500
2016-08-12,145.119995,146.699997,144.839996,146.130005,138.653488,189700
2016-08-15,145.949997,146.970001,144.809998,145.149994,137.723633,330100
2016-08-16,145.080002,145.589996,143.529999,143.970001,136.603943,349300
2016-08-17,144.199997,144.690002,143.470001,144.570007,137.173264,327500
2016-08-18,144.320007,147.820007,144.320007,147.130005,139.602310,679400
2016-08-19,147.119995,148.000000,146.130005,147.279999,139.744644,516800
2016-08-22,147.320007,150.440002,147.279999,150.070007,142.391891,850600
2016-08-23,150.500000,151.199997,149.759995,150.479996,142.780899,374600
2016-08-24,150.639999,150.839996,149.509995,149.820007,142.154709,610600
2016-08-25,149.169998,150.669998,149.029999,150.240005,142.553146,269600
2016-08-26,150.550003,150.779999,147.149994,148.350006,140.759933,601500
2016-08-29,148.350006,150.580002,148.000000,149.990005,142.315979,388700
2016-08-30,150.050003,150.300003,148.229996,149.429993,141.784653,454300
2016-08-31,148.750000,149.899994,148.389999,149.570007,141.917465,392100
2016-09-01,149.169998,149.820007,148.399994,149.009995,141.386063,401700
2016-09-02,149.449997,151.179993,149.449997,151.000000,143.274292,383200
2016-09-06,151.139999,151.139999,149.279999,150.179993,142.496231,525700
2016-09-07,150.490005,150.699997,149.550003,150.479996,142.780899,327300
2016-09-08,150.419998,150.570007,148.960007,149.240005,141.604370,341800
2016-09-09,148.429993,148.500000,145.649994,146.130005,138.653488,521800
2016-09-12,145.179993,150.309998,145.000000,150.210007,142.524750,565100
2016-09-13,149.869995,151.289993,149.160004,149.660004,142.363083,524700
2016-09-14,150.130005,150.779999,148.949997,150.300003,142.971832,486600
2016-09-15,149.960007,152.070007,149.490005,151.789993,144.389160,544400
2016-09-16,151.570007,151.750000,149.800003,150.029999,142.714951,955500
2016-09-19,150.940002,152.350006,150.669998,151.509995,144.122772,551300
2016-09-20,151.649994,152.779999,151.529999,151.940002,144.531876,279600
2016-09-21,152.449997,153.279999,150.820007,152.610001,145.169189,385900
2016-09-22,153.500000,155.100006,152.559998,154.080002,146.567490,908900
2016-09-23,153.949997,154.860001,153.190002,154.259995,146.738724,497800
2016-09-26,153.899994,154.100006,152.960007,153.490005,146.006302,280200
2016-09-27,153.460007,154.240005,153.050003,153.630005,146.139450,279900
2016-09-28,153.460007,153.970001,151.419998,152.779999,145.330933,482000
2016-09-29,152.330002,153.220001,150.910004,151.750000,144.351120,442700
2016-09-30,151.729996,152.729996,151.449997,151.850006,144.446274,610300
2016-10-03,152.119995,153.119995,150.949997,151.580002,144.189407,513100
2016-10-04,151.750000,152.789993,150.279999,151.470001,144.084763,382600
2016-10-05,151.960007,152.500000,150.800003,150.970001,143.609131,419700
2016-10-06,150.789993,151.589996,150.229996,151.130005,143.761368,403300
2016-10-07,151.600006,151.800003,150.000000,150.839996,143.485489,275000
2016-10-10,151.600006,153.380005,151.600006,153.190002,145.720917,804700
2016-10-11,153.500000,153.940002,151.720001,152.380005,144.950424,455500
2016-10-12,151.949997,152.679993,151.229996,152.240005,144.817261,582700
2016-10-13,151.839996,151.839996,149.669998,150.309998,142.981339,494400
2016-10-14,153.699997,153.860001,150.770004,151.119995,143.751862,1169100
2016-10-17,151.559998,153.380005,151.229996,152.009995,144.598434,1147900
2016-10-18,158.009995,163.729996,157.550003,159.449997,151.675720,3551700
2016-10-19,159.059998,165.039993,158.259995,165.020004,156.974106,2135200
2016-10-20,164.789993,165.720001,163.919998,165.399994,157.335602,1071400
2016-10-21,165.309998,166.520004,164.779999,166.360001,158.248779,797700
2016-10-24,167.169998,167.250000,166.179993,166.529999,158.410538,484700
2016-10-25,165.869995,166.360001,164.600006,164.889999,156.850479,592800
2016-10-26,164.330002,165.479996,163.800003,164.800003,156.764862,424700
2016-10-27,165.220001,166.250000,164.520004,165.940002,157.849243,554900
2016-10-28,165.529999,168.089996,165.000000,167.919998,159.732727,636200
2016-10-31,168.250000,169.509995,167.229996,169.240005,160.988327,617300
2016-11-01,169.850006,169.979996,166.600006,167.559998,159.390289,704300
2016-11-02,167.350006,168.470001,167.070007,167.250000,159.095428,506200
2016-11-03,167.070007,167.929993,166.000000,166.169998,158.068054,506900
2016-11-04,165.539993,167.139999,165.470001,166.759995,158.629272,595600
2016-11-07,168.570007,169.479996,167.479996,168.210007,160.008575,438700
2016-11-08,168.529999,169.300003,167.250000,168.889999,160.655441,370600
2016-11-09,167.360001,171.380005,167.309998,170.360001,162.053772,529400
2016-11-10,171.509995,171.509995,160.009995,161.110001,153.254730,2151600
2016-11-11,161.330002,162.929993,158.059998,159.619995,151.837402,1008100
2016-11-14,160.300003,161.220001,153.580002,157.169998,149.506836,1114200
2016-11-15,157.300003,161.550003,156.610001,161.339996,153.473511,874600
2016-11-16,161.009995,163.449997,160.149994,161.570007,153.692307,558500
2016-11-17,161.589996,162.500000,160.399994,161.570007,153.692307,601100
2016-11-18,162.339996,164.529999,162.080002,164.309998,156.298737,513000
2016-11-21,164.720001,166.589996,164.720001,166.460007,158.343918,508500
2016-11-22,166.699997,168.559998,166.050003,168.470001,160.255905,435900
2016-11-23,168.119995,170.559998,168.070007,170.559998,162.244003,352200
2016-11-25,170.529999,172.619995,170.089996,172.259995,163.861099,276700
2016-11-28,171.660004,171.889999,169.580002,170.039993,161.749329,393000
2016-11-29,169.880005,171.479996,168.789993,170.869995,162.538879,398300
2016-11-30,170.910004,170.929993,167.889999,168.039993,159.846832,606800
2016-12-01,168.380005,169.039993,165.460007,168.699997,160.474655,487500
2016-12-02,167.919998,169.210007,167.050003,168.000000,159.808807,371800
2016-12-05,168.729996,169.210007,165.979996,166.289993,158.182190,667400
2016-12-06,166.960007,169.139999,166.839996,169.089996,160.845657,381400
2016-12-07,168.779999,169.600006,166.509995,167.720001,159.542435,815400
2016-12-08,167.729996,168.619995,163.649994,164.529999,156.508011,751200
2016-12-09,165.270004,165.860001,162.360001,163.570007,155.594788,501600
2016-12-12,162.940002,164.020004,157.970001,161.869995,153.977707,765100
2016-12-13,162.050003,163.300003,161.210007,161.860001,154.330521,494600
2016-12-14,162.520004,163.630005,161.240005,161.990005,154.454453,475600
2016-12-15,162.500000,162.750000,159.710007,159.779999,152.347260,628000
2016-12-16,160.270004,160.610001,159.250000,160.039993,152.595184,871000
2016-12-19,160.210007,161.710007,159.899994,161.229996,153.729782,573000
2016-12-20,161.110001,162.979996,160.850006,161.100006,153.605881,305500
2016-12-21,161.300003,163.929993,161.210007,162.630005,155.064651,387900
2016-12-22,163.110001,163.449997,160.729996,161.330002,153.825134,432400
2016-12-23,161.160004,161.919998,160.389999,161.570007,154.053955,277000
2016-12-27,161.460007,162.500000,161.080002,161.970001,154.435379,269500
2016-12-28,161.649994,162.539993,160.750000,161.250000,153.748917,292500
2016-12-29,161.380005,162.960007,161.009995,162.360001,154.807220,308500
2016-12-30,162.500000,162.500000,158.940002,159.240005,151.832382,491400
2017-01-03,159.220001,159.410004,156.259995,158.360001,150.993317,797600
2017-01-04,158.410004,163.330002,158.050003,162.990005,155.407944,679400
2017-01-05,162.949997,164.000000,161.600006,162.770004,155.198227,482100
2017-01-06,163.119995,164.399994,162.179993,163.490005,155.884659,548500
2017-01-09,163.330002,165.330002,163.089996,164.509995,156.857224,478600
2017-01-10,164.979996,172.000000,164.529999,166.360001,158.621155,834300
2017-01-11,166.910004,169.289993,166.410004,168.960007,161.100204,705000
2017-01-12,168.229996,170.059998,167.029999,168.360001,160.528122,601100
2017-01-13,168.220001,168.809998,166.350006,167.160004,159.383942,475200
2017-01-17,166.649994,167.360001,164.320007,164.929993,157.257675,483900
2017-01-18,164.970001,165.820007,164.490005,165.570007,157.867920,527800
2017-01-19,166.000000,166.350006,165.190002,166.039993,158.316040,340500
2017-01-20,167.919998,168.720001,167.110001,167.869995,160.060944,436700
2017-01-23,167.679993,168.410004,165.669998,167.039993,159.269485,584000
2017-01-24,167.160004,169.750000,167.160004,169.509995,161.624634,600800
2017-01-25,170.000000,170.850006,169.559998,170.570007,162.635315,295300
2017-01-26,169.759995,171.320007,169.229996,170.940002,162.988068,322100
2017-01-27,170.550003,172.389999,170.070007,172.020004,164.017883,462300
2017-01-30,171.130005,174.020004,170.990005,173.929993,165.839005,655200
2017-01-31,173.699997,175.089996,172.509995,174.539993,166.420609,822000
2017-02-01,174.809998,175.839996,170.059998,170.889999,162.940414,662200
2017-02-02,171.669998,175.039993,170.660004,174.910004,166.773422,1154800
2017-02-03,175.229996,177.300003,174.320007,175.889999,167.707855,749900
2017-02-06,175.229996,178.080002,175.039993,177.940002,169.662476,844500
2017-02-07,178.820007,184.100006,178.589996,182.960007,174.448959,1561700
2017-02-08,183.110001,185.600006,182.449997,185.179993,176.565674,837900
2017-02-09,185.179993,187.600006,185.179993,185.899994,177.252167,704500
2017-02-10,185.160004,187.940002,184.589996,186.369995,177.700333,646700
2017-02-13,187.000000,187.449997,183.759995,183.800003,175.249893,781200
2017-02-14,183.270004,185.279999,182.880005,184.910004,176.308212,526200
2017-02-15,183.589996,186.220001,183.509995,185.940002,177.290314,618200
2017-02-16,186.279999,186.490005,184.750000,186.100006,177.442871,313600
2017-02-17,186.110001,187.990005,184.759995,187.929993,179.187744,458400
2017-02-21,188.210007,189.880005,188.119995,188.919998,180.131729,450400
2017-02-22,186.539993,187.220001,182.059998,183.000000,174.487061,1356500
2017-02-23,183.000000,186.330002,182.389999,186.300003,177.633575,1029100
2017-02-24,185.660004,187.860001,184.970001,186.279999,177.614517,859000
2017-02-27,185.699997,187.889999,184.809998,185.419998,176.794525,1228900
2017-02-28,186.570007,191.830002,182.259995,189.809998,180.980270,2158200
2017-03-01,191.639999,192.009995,185.529999,187.449997,178.730087,1154900
2017-03-02,187.889999,189.649994,187.139999,189.369995,180.560760,802500
2017-03-03,190.210007,190.399994,188.539993,189.039993,180.246124,566000
2017-03-06,188.289993,189.389999,187.330002,188.889999,180.103104,430400
2017-03-07,187.839996,190.110001,187.830002,189.300003,180.494003,442400
2017-03-08,189.309998,190.020004,188.259995,188.360001,179.597748,398600
2017-03-09,187.309998,187.500000,183.750000,184.690002,176.098480,1050000
2017-03-10,185.070007,188.070007,185.000000,186.729996,178.043579,687300
2017-03-13,185.960007,187.360001,184.919998,186.789993,178.540619,616700
2017-03-14,186.419998,187.130005,183.029999,183.669998,175.558426,693800
2017-03-15,184.119995,187.369995,183.339996,186.270004,178.043579,917400
2017-03-16,186.270004,186.300003,183.089996,185.619995,177.422302,759400
2017-03-17,185.789993,186.410004,184.309998,184.830002,176.667175,869800
2017-03-20,184.720001,185.210007,182.539993,183.690002,175.577499,929800
2017-03-21,184.779999,186.279999,182.740005,184.020004,175.892944,1115300
2017-03-22,184.070007,186.199997,182.899994,184.130005,175.998077,691200
2017-03-23,184.580002,186.710007,183.250000,184.350006,176.208389,481300
2017-03-24,184.389999,185.919998,182.199997,182.949997,174.870178,907300
2017-03-27,182.000000,184.100006,181.229996,183.949997,175.826035,523500
2017-03-28,183.910004,185.449997,182.410004,184.940002,176.772308,438900
2017-03-29,185.050003,186.110001,182.559998,182.770004,174.698120,560400
2017-03-30,183.250000,185.199997,183.250000,184.110001,175.978958,613800
2017-03-31,184.020004,185.550003,183.119995,184.300003,176.160583,479900
2017-04-03,184.070007,187.300003,184.070007,186.229996,178.005325,750700
2017-04-04,186.710007,187.710007,185.929993,186.360001,178.129593,554500
2017-04-05,187.149994,187.880005,184.589996,185.139999,176.963486,539000
2017-04-06,185.110001,186.940002,184.509995,186.000000,177.785507,401900
2017-04-07,182.050003,182.869995,174.919998,175.160004,167.424240,2877000
2017-04-10,175.169998,176.449997,173.190002,173.750000,166.076508,1143300
2017-04-11,173.899994,175.750000,173.000000,175.509995,167.758789,781400
2017-04-12,176.229996,176.449997,174.809998,175.130005,167.395554,691800
2017-04-13,175.139999,175.809998,173.940002,174.039993,166.353699,690500
2017-04-17,173.860001,175.710007,173.860001,175.039993,167.309525,676200
2017-04-18,174.839996,177.750000,174.839996,176.630005,168.829330,1208700
2017-04-19,177.009995,177.419998,175.509995,175.710007,167.949921,971700
2017-04-20,176.789993,177.080002,175.070007,176.910004,169.096939,459600
2017-04-21,177.610001,180.149994,177.449997,179.300003,171.381378,918100
2017-04-24,181.710007,181.800003,179.839996,180.589996,172.614426,915500
2017-04-25,181.039993,182.039993,179.779999,180.589996,172.614426,669600
2017-04-26,181.979996,182.490005,179.639999,180.960007,172.968109,1279500
2017-04-27,187.100006,188.850006,183.770004,185.550003,177.355408,2422000
2017-04-28,184.460007,184.949997,181.139999,181.389999,173.379105,1068400
2017-05-01,181.000000,182.820007,181.000000,182.160004,174.115067,621500
2017-05-02,182.440002,184.490005,182.009995,184.410004,176.265762,916500
2017-05-03,185.000000,187.210007,184.360001,187.070007,178.808243,913100
2017-05-04,187.000000,191.080002,186.850006,190.389999,181.981644,1022400
2017-05-05,190.419998,193.529999,189.639999,193.119995,184.591080,779400
2017-05-08,193.190002,193.220001,191.630005,192.289993,183.797699,701700
2017-05-09,192.990005,196.029999,191.389999,195.360001,186.732162,689900
2017-05-10,193.979996,196.360001,193.399994,195.669998,187.028412,649900
2017-05-11,195.539993,196.210007,194.100006,195.380005,186.751221,419800
2017-05-12,195.389999,196.389999,194.750000,195.279999,186.655685,398600
2017-05-15,195.929993,198.000000,195.639999,196.520004,187.840897,828300
2017-05-16,197.779999,197.889999,196.029999,196.229996,187.563705,429900
2017-05-17,196.229996,196.229996,191.419998,191.460007,183.004364,595400
2017-05-18,191.259995,195.320007,189.119995,194.710007,186.110840,1097800
2017-05-19,195.199997,197.250000,193.550003,195.800003,187.152695,645400
2017-05-22,197.470001,198.979996,196.509995,198.820007,190.039307,603600
2017-05-23,198.850006,199.750000,198.809998,199.250000,190.450317,488700
2017-05-24,199.479996,206.020004,199.479996,205.970001,196.873566,1083000
2017-05-25,205.410004,208.300003,205.070007,208.039993,198.852097,878800
2017-05-26,207.009995,207.720001,206.649994,207.050003,197.905853,636000
2017-05-30,207.000000,208.679993,206.679993,208.490005,199.282257,466700
2017-05-31,208.910004,212.050003,208.059998,211.720001,202.369583,739100
2017-06-01,213.779999,215.490005,210.880005,215.339996,205.829727,899200
2017-06-02,215.690002,219.410004,214.580002,218.050003,208.419998,729000
2017-06-05,217.990005,218.210007,216.000000,217.100006,207.511993,449200
2017-06-06,217.000000,218.429993,216.169998,217.850006,208.228882,912000
2017-06-07,218.509995,218.630005,215.679993,218.149994,208.515640,514000
2017-06-08,218.220001,218.580002,216.710007,217.880005,208.257568,410200
2017-06-09,213.899994,215.139999,204.630005,206.190002,197.083847,1365300
2017-06-12,205.000000,205.929993,201.100006,204.070007,195.057465,905800
2017-06-13,204.830002,210.139999,204.360001,208.399994,199.646240,712100
2017-06-14,209.419998,212.750000,208.830002,210.559998,201.715530,708900
2017-06-15,208.960007,209.910004,206.350006,209.559998,200.757492,438000
2017-06-16,209.820007,211.949997,208.929993,210.839996,201.983780,1406700
2017-06-19,211.130005,215.869995,211.029999,215.729996,206.668365,919800
2017-06-20,215.839996,217.619995,214.009995,215.029999,205.997757,601500
2017-06-21,215.570007,216.789993,214.960007,216.089996,207.013229,402700
2017-06-22,216.080002,218.429993,215.179993,218.089996,208.929230,571900
2017-06-23,217.889999,218.630005,215.699997,217.050003,207.932892,624100
2017-06-26,217.520004,221.580002,217.059998,218.880005,209.686020,567300
2017-06-27,219.440002,219.440002,213.000000,213.139999,204.187134,620800
2017-06-28,213.509995,214.490005,211.270004,213.600006,204.627792,739600
2017-06-29,213.509995,213.509995,207.759995,210.750000,201.897522,652600
2017-06-30,211.270004,213.649994,210.610001,211.529999,202.644775,534500
2017-07-03,211.550003,212.470001,209.190002,209.919998,201.102463,176800
2017-07-05,209.240005,211.059998,207.190002,208.029999,199.291809,582600
2017-07-06,206.960007,210.250000,205.160004,208.839996,200.067795,624500
2017-07-07,209.229996,213.750000,209.229996,212.320007,203.401566,444200
2017-07-10,212.690002,212.839996,209.399994,211.619995,202.730972,571600
2017-07-11,211.220001,212.570007,209.669998,212.110001,203.200424,775600
2017-07-12,212.460007,214.970001,211.600006,213.539993,204.570358,515300
2017-07-13,213.809998,214.320007,209.589996,210.449997,201.610138,838500
2017-07-14,210.389999,211.720001,208.809998,209.210007,200.422256,799400
2017-07-17,209.110001,209.889999,206.000000,208.250000,199.502533,1169400
2017-07-18,208.740005,212.500000,208.270004,211.449997,202.568146,962600
2017-07-19,212.570007,212.600006,209.940002,212.520004,203.593185,654300
2017-07-20,213.220001,213.770004,209.679993,212.440002,203.516525,608400
2017-07-21,212.529999,214.059998,212.070007,213.220001,204.263794,542700
2017-07-24,213.800003,216.910004,213.220001,213.970001,204.982315,1159600
2017-07-25,207.000000,207.000000,192.059998,192.399994,184.318314,4249500
2017-07-26,195.000000,195.000000,185.000000,186.429993,178.599121,2890600
2017-07-27,186.429993,186.940002,181.089996,182.429993,174.767090,1861700
2017-07-28,183.199997,184.330002,181.860001,183.089996,175.399384,1169000
2017-07-31,184.080002,186.720001,183.449997,186.500000,178.666168,1590000
2017-08-01,186.720001,187.690002,185.190002,186.449997,178.618240,748100
2017-08-02,189.000000,193.380005,188.600006,192.350006,184.270447,1830100
2017-08-03,192.949997,199.800003,192.500000,198.229996,189.903442,1986400
2017-08-04,199.210007,200.949997,195.399994,196.789993,188.523926,1180400
2017-08-07,197.410004,198.889999,194.850006,195.429993,187.221069,902200
2017-08-08,194.690002,194.690002,191.410004,192.139999,184.069244,1088700
2017-08-09,191.130005,194.179993,189.509995,193.830002,185.688232,1192600
2017-08-10,192.660004,194.110001,191.660004,192.529999,184.442902,786300
2017-08-11,189.039993,194.750000,188.100006,192.860001,184.759003,756000
2017-08-14,194.800003,195.100006,192.190002,193.910004,185.764893,674500
2017-08-15,192.380005,192.380005,187.869995,188.169998,180.266022,2029600
2017-08-16,188.110001,189.110001,186.440002,187.669998,179.787033,1404100
2017-08-17,186.649994,190.699997,186.449997,188.259995,180.352219,788300
2017-08-18,187.919998,189.000000,186.789993,188.660004,180.735428,1275800
2017-08-21,188.789993,189.850006,186.610001,189.479996,181.520950,1023800
2017-08-22,189.410004,190.970001,188.080002,189.009995,181.070709,750600
2017-08-23,188.139999,189.279999,187.089996,187.690002,179.806137,692400
2017-08-24,187.979996,188.229996,183.240005,183.300003,175.600571,1227200
2017-08-25,181.550003,182.210007,175.800003,178.729996,171.222519,2112000
2017-08-28,178.789993,180.110001,176.649994,178.759995,171.251266,1031000
2017-08-29,178.020004,178.720001,176.100006,178.380005,170.887238,979000
2017-08-30,178.470001,179.839996,177.020004,178.929993,171.414124,851100
2017-08-31,179.130005,183.949997,178.089996,182.259995,174.604263,1084900
2017-09-01,182.889999,184.720001,182.259995,183.589996,175.878372,707900
2017-09-05,183.000000,185.740005,182.250000,182.500000,174.834167,745700
2017-09-06,182.600006,183.660004,181.490005,182.630005,174.958740,813100
2017-09-07,182.649994,185.000000,182.649994,183.320007,175.619720,591500
2017-09-08,182.770004,188.820007,182.550003,186.429993,178.599121,943800
2017-09-11,187.399994,191.970001,187.399994,189.020004,181.080276,1203000
2017-09-12,189.149994,190.199997,185.630005,189.919998,181.942505,936000
2017-09-13,189.440002,190.770004,186.690002,188.550003,180.630066,796900
2017-09-14,188.669998,190.070007,187.039993,189.910004,182.377838,1037200
2017-09-15,189.639999,194.830002,189.039993,194.679993,186.958649,1916100
2017-09-18,195.009995,197.770004,194.990005,195.619995,187.861420,1345300
2017-09-19,195.610001,197.419998,195.410004,195.929993,188.159088,850500
2017-09-20,196.919998,199.139999,195.770004,197.580002,189.743683,1155400
2017-09-21,198.119995,199.690002,197.600006,198.039993,190.185410,716600
2017-09-22,198.570007,199.559998,196.100006,197.210007,189.388336,1031200
2017-09-25,197.259995,197.270004,190.360001,193.419998,185.748627,1152300
2017-09-26,193.410004,194.979996,191.759995,193.309998,185.643021,657200
2017-09-27,193.919998,197.449997,193.889999,196.839996,189.032990,586800
2017-09-28,196.270004,197.880005,195.550003,197.039993,189.225052,656800
2017-09-29,197.270004,198.770004,196.750000,198.550003,190.675171,636300
2017-10-02,199.789993,203.570007,199.369995,199.990005,192.058044,1196900
2017-10-03,200.779999,205.639999,200.779999,202.809998,194.766174,1255000
2017-10-04,202.000000,202.690002,199.720001,201.639999,193.642639,957000
2017-10-05,201.479996,206.449997,200.929993,206.020004,197.848938,839600
2017-10-06,205.419998,207.369995,204.960007,205.389999,197.243896,893400
2017-10-09,205.630005,207.949997,205.630005,205.800003,197.637619,768200
2017-10-10,208.330002,211.750000,206.690002,209.440002,201.133255,1336000
2017-10-11,210.000000,210.940002,208.039993,209.240005,200.941193,1828500
2017-10-12,199.949997,205.360001,196.699997,201.029999,193.056839,4872900
2017-10-13,201.369995,201.960007,192.820007,192.979996,185.326080,2574400
2017-10-16,192.660004,195.419998,189.509995,193.190002,185.527786,1977200
2017-10-17,193.500000,195.679993,191.830002,192.270004,184.644257,1316300
2017-10-18,192.270004,192.779999,187.639999,187.789993,180.341934,1493000
2017-10-19,187.500000,187.649994,183.619995,186.119995,178.738174,1086400
2017-10-20,186.500000,186.699997,184.789993,186.110001,178.728592,1553500
2017-10-23,186.199997,187.279999,182.630005,182.630005,175.386627,1310500
2017-10-24,182.649994,184.490005,180.270004,183.839996,176.548615,1060200
2017-10-25,183.500000,185.839996,181.619995,185.750000,178.382828,1028200
2017-10-26,185.759995,187.410004,185.160004,185.679993,178.315613,739500
2017-10-27,187.339996,187.339996,184.009995,184.679993,177.355316,778600
2017-10-30,183.589996,184.600006,180.990005,181.699997,174.493439,1045900
2017-10-31,182.000000,184.479996,181.559998,183.000000,175.741928,774600
2017-11-01,182.320007,182.410004,176.070007,177.250000,170.220001,1523200
2017-11-02,178.440002,181.119995,177.369995,178.089996,171.026642,1120100
2017-11-03,178.679993,180.380005,177.529999,177.940002,170.882629,1024800
2017-11-06,176.029999,176.910004,169.550003,173.460007,166.580307,1992700
2017-11-07,173.429993,174.460007,168.860001,170.100006,163.353577,1801500
2017-11-08,169.770004,170.470001,167.270004,168.710007,162.018677,1461900
2017-11-09,168.600006,173.279999,166.740005,173.210007,166.340179,1332000
2017-11-10,173.720001,176.210007,172.050003,173.330002,166.455460,1165600
2017-11-13,173.270004,175.300003,171.550003,173.029999,166.167328,672400
2017-11-14,172.960007,177.220001,172.929993,175.660004,168.693039,923800
2017-11-15,175.500000,176.729996,173.660004,175.759995,168.789078,957800
2017-11-16,177.320007,179.940002,176.089996,177.470001,170.431244,1077000
2017-11-17,176.830002,179.000000,176.619995,178.649994,171.564438,1133900
2017-11-20,178.699997,179.009995,176.399994,177.770004,170.719376,881300
2017-11-21,177.649994,178.630005,176.330002,176.880005,169.864655,712100
2017-11-22,175.610001,177.160004,175.000000,176.550003,169.547729,765700
2017-11-24,177.300003,177.639999,176.050003,177.339996,170.306381,306800
2017-11-27,177.020004,177.399994,173.630005,174.520004,167.598251,893600
2017-11-28,171.309998,172.559998,168.559998,172.289993,165.456711,1874700
2017-11-29,176.270004,184.389999,175.949997,179.169998,172.063812,1651900
2017-11-30,180.660004,186.940002,178.889999,186.160004,178.776581,1317000
2017-12-01,185.779999,185.979996,179.289993,184.619995,177.297668,1491800
2017-12-04,185.949997,189.830002,183.899994,187.619995,180.178696,1341200
2017-12-05,187.949997,189.710007,185.429993,185.500000,178.142715,707100
2017-12-06,184.509995,185.919998,180.979996,181.169998,173.984512,636100
2017-12-07,181.050003,181.589996,178.720001,179.509995,172.390320,918700
2017-12-08,179.289993,184.070007,177.240005,183.910004,176.615845,1486400
2017-12-11,183.220001,183.220001,179.360001,180.960007,173.782837,1029000
2017-12-12,179.800003,180.960007,178.149994,180.610001,173.446701,669300
2017-12-13,180.380005,182.979996,178.889999,180.509995,173.350677,636700
2017-12-14,180.130005,184.380005,179.470001,182.520004,175.728821,1401700
2017-12-15,182.389999,185.710007,181.240005,185.039993,178.155029,1287000
2017-12-18,185.899994,188.839996,185.750000,186.000000,179.079285,1627800
2017-12-19,187.250000,188.500000,186.270004,187.059998,180.099869,636500
2017-12-20,187.600006,187.919998,182.839996,183.619995,176.787857,843600
2017-12-21,183.589996,188.970001,182.750000,188.389999,181.380371,880600
2017-12-22,190.000000,193.020004,187.800003,192.869995,185.693680,844300
2017-12-26,192.199997,192.809998,189.960007,190.369995,183.286713,622700
2017-12-27,190.000000,191.970001,189.149994,190.570007,183.479279,441400
2017-12-28,190.800003,190.800003,189.309998,189.979996,182.911224,432000
2017-12-29,190.179993,190.380005,188.509995,188.960007,181.929138,1015400
2018-01-02,188.520004,188.979996,186.899994,186.940002,179.984268,925700
2018-01-03,187.649994,191.820007,187.580002,191.660004,184.528702,646400
2018-01-04,197.250000,202.270004,197.009995,197.289993,189.949203,1539500
2018-01-05,198.210007,201.970001,197.729996,200.300003,192.847229,1158500
2018-01-08,200.139999,203.740005,198.679993,203.610001,196.034042,1068300
2018-01-09,204.479996,207.520004,203.130005,206.710007,199.018738,1159000
2018-01-10,198.500000,201.199997,196.179993,200.089996,192.645020,2404800
2018-01-11,201.039993,209.919998,201.039993,209.850006,202.041901,1465000
2018-01-12,209.500000,212.789993,209.210007,211.149994,203.293488,1015000
2018-01-16,213.949997,213.949997,208.789993,209.289993,201.502716,1104400
2018-01-17,209.289993,209.699997,207.289993,207.889999,200.154846,836400
2018-01-18,208.000000,210.990005,207.509995,210.910004,203.062439,769300
2018-01-19,211.470001,214.970001,211.250000,213.539993,205.594543,615600
2018-01-22,213.470001,216.289993,211.880005,216.289993,208.242264,839600
2018-01-23,216.289993,221.649994,215.979996,219.570007,211.400238,1145400
2018-01-24,220.050003,220.699997,217.520004,218.720001,210.581848,835900
2018-01-25,220.899994,221.919998,218.899994,219.330002,211.169144,762300
2018-01-26,219.330002,219.639999,215.250000,216.779999,208.714005,765800
2018-01-29,215.699997,218.669998,214.550003,215.330002,207.317978,705200
2018-01-30,214.020004,216.509995,213.449997,215.949997,207.914917,617700
2018-01-31,216.809998,218.000000,215.220001,216.850006,208.781418,699300
2018-02-01,215.699997,219.520004,215.699997,218.669998,210.533722,687000
2018-02-02,217.130005,218.880005,214.110001,214.380005,206.403336,784300
2018-02-05,210.389999,215.380005,205.729996,208.020004,200.279968,946800
2018-02-06,202.149994,210.839996,200.509995,208.460007,200.703598,1396600
2018-02-07,207.830002,213.110001,207.679993,211.309998,203.447540,884500
2018-02-08,210.649994,210.750000,198.509995,198.570007,191.181595,1450000
2018-02-09,200.279999,207.550003,199.000000,206.089996,198.421783,1228400
2018-02-12,208.410004,212.740005,206.020004,211.869995,203.986725,942800
2018-02-13,211.059998,212.940002,203.399994,208.000000,200.260712,1277900
2018-02-14,206.500000,210.770004,205.509995,209.779999,201.974487,918300
2018-02-15,212.300003,219.729996,212.080002,217.699997,209.599808,1399000
2018-02-16,218.000000,221.899994,214.479996,220.740005,212.526688,1396400
2018-02-20,215.500000,227.100006,208.220001,221.490005,213.248795,4770100
2018-02-21,222.149994,236.000000,221.759995,230.529999,221.952423,3409700
2018-02-22,230.000000,230.250000,224.199997,227.000000,218.553757,1791200
